"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5518","RT @djaywalebabu: Due to some accidents in Bangalore we shifted Aero India Show to Pakistan.

~ IAF

#AeroIndia2019 #Balakot #surgicalstrik…",FALSE,0,NA,2019-02-26 07:39:31,FALSE,NA,"1100299306144272386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_ranjan70",25,TRUE,FALSE,NA,NA
"5519","RT @Babu_Bhaiyaa: So after making #IndianAirForce drop 1000kg Bombs on Pakistan in early morning.. PM Modi now attending Gandhi Peace Prize…",FALSE,0,NA,2019-02-26 07:39:31,FALSE,NA,"1100299305691242496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Viipin",1144,TRUE,FALSE,NA,NA
"5520","RT @RVCJ_FB: Jai Hind!<U+0001F1EE><U+0001F1F3>
#Surgicalstrike2 #IndianAirForce #IndiaStrikesBack #Balakot #airstrike https://t.co/EYrvdZa0WV",FALSE,0,NA,2019-02-26 07:39:31,FALSE,NA,"1100299305527664641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChethanAAHCF",101,TRUE,FALSE,NA,NA
"5521","RT @AdityaRajKaul: Total 21mins air strike timeline break up in Pakistan and PoK:

Balakot
24 KM NW of Muzaffarabad : 3:45-3:53 am

Hit loc…",FALSE,0,NA,2019-02-26 07:39:31,FALSE,NA,"1100299304822964225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Pragnik",1485,TRUE,FALSE,NA,NA
"5522","RT @poonamkhatri: India just helped Pakistan clean up a bit of its mess. This isn’t war. This is swach bharat crossing borders. You’re welc…",FALSE,0,NA,2019-02-26 07:39:31,FALSE,NA,"1100299304739184640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nimbumirchi",64,TRUE,FALSE,NA,NA
"5523","RT @narendramodi177: See the smiling faces. Cabinet Committee on Security CCS meeting on at PM’s residence. #Surgicalstrike2 #IndiaStrikesB…",FALSE,0,NA,2019-02-26 07:39:31,FALSE,NA,"1100299303518498816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adeepak18",502,TRUE,FALSE,NA,NA
"5524","When you are dying but you want to see the updates of #Surgicalstrike2 #Balakot #IAFstrikes https://t.co/Dwc26Iz3aB",FALSE,2,NA,2019-02-26 07:39:31,FALSE,NA,"1100299303233429504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarshikaRathwa",2,FALSE,FALSE,NA,NA
"5525","RT @DOCTORATLARGE: What a prompt and deadly response by India against the Pulawama terror attack! This man Modi should remain India's PM fo…",FALSE,0,NA,2019-02-26 07:39:30,FALSE,NA,"1100299302067412992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DivyapbrS",962,TRUE,FALSE,NA,NA
"5526","RT @rameshlaus: #BREAKING : Indian Foreign Secretary says #JeM 's a large training camp was attacked and lot of terrorists were killed in #…",FALSE,0,NA,2019-02-26 07:39:30,FALSE,NA,"1100299301937307650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Krishvanth_M_S",218,TRUE,FALSE,NA,NA
"5527","RT @Rezhasan: From sources on other side - this appears to be Balakot in Manshera district of Pakistan's Khyber Pakhtunkhwa province. Area…",FALSE,0,NA,2019-02-26 07:39:30,FALSE,NA,"1100299301673041920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MobIle32352342",130,TRUE,FALSE,NA,NA
"5528","RT @DrGPradhan: Breaking News

Due to disturbances for airshow in Bangalore,
Live show shifted to Balakot, Chakothi, Muzaffarabad, PAKISTAN…",FALSE,0,NA,2019-02-26 07:39:30,FALSE,NA,"1100299301673000960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arthaashastra",630,TRUE,FALSE,NA,NA
